"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","area_best_km2","area_viable_km2","biomass_processed_yr_mg","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"China",200,0.08,FALSE,FALSE,50,"BEBCS",1746160.65927834,1727027.59748309,38180803.1726282,-32.896739334855,83.623256093089,42.0509549109689,NA,56.538046107581,131.537964686904,31.0390559743725,48.4807069161372,0,1.00911620788562,201.823241577124,0.75264329023612,20.5609483454689,30.7244925657871,239.599870683829,209.382730307397,1.62101629304517,116.279758519933
"Europe",200,0.08,FALSE,FALSE,50,"BES",225001.443709971,217439.753113464,2425943.05629903,-169.946355880508,200.45103155406,97.2706059278784,NA,52.7800268233821,84.4773368987069,4.05491217113793,72.9330040235072,0,0.821653641669515,164.330728333903,1.472501178,94.4051306873289,NA,109.653734411717,Inf,0,68.5291501786788
"Europe",200,0.08,FALSE,FALSE,50,"BECCS",3468746.17062819,3088926.96134341,84769397.2009323,-159.209222052006,236.706918913154,83.5466657468269,1317.75181329011,38.4821561543565,107.325938487019,5.36629692435097,70.7883234231505,163.819756786207,1.7339396178917,346.787923578345,1.3743344328,84.0590577892276,NA,252.704368989112,200.374878207158,1.09465884967911,87.0642426318861
"Europe",200,0.08,FALSE,FALSE,50,"BEBCS",1063645.65542194,80319.4772408213,1063940.14220618,-116.606390191758,74.7845765610493,-32.3854330908632,NA,77.6043063192601,131.537964686904,31.0390559743725,76.6566459478895,0,0.749119123621253,149.823824724251,0.75264329023612,40.4222633568856,16.60214543717,295.799516265069,320.313214516262,1.21270800419748,116.279758519933
"India",200,0.08,FALSE,FALSE,50,"BES",106946.261478861,106946.261478861,734675.069591803,14.5750053817459,104.217444754128,81.8579599361876,NA,57.6215865612509,84.4773368987069,4.05491217113793,54.6211274314238,0,0.845118669292326,169.023733858465,1.472501178,55.9876025789905,NA,97.21783496004,169.462630036064,0,68.5291501786788
"India",200,0.08,FALSE,FALSE,50,"BECCS",2802853.58648434,2802853.58648434,159250468.4919,58.7243023394863,355.217957530146,217.925904660984,1137.4417497389,21.3182875121123,107.325938487019,5.36629692435097,41.5940886012961,157.47709947624,2.37602361066735,475.204722133468,1.3743344328,54.4846060164237,NA,226.846840221951,131.215101388428,1.50001490572434,87.0642426318861
"India",200,0.08,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,131.537964686904,31.0390559743725,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",0,0.15,FALSE,FALSE,50,"BES",5535074.16603613,NA,NA,-247.767686784514,-96.2429642755481,-196.727897865857,NA,141.633983766541,144.841685297539,6.95240089428189,121.305097564982,0,0.490953871124919,0,1.472501178,76.371285890949,NA,185.466190341345,657.575149157352,0,68.5291501786788
"US",0,0.15,FALSE,FALSE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"US",0,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"China",0,0.15,FALSE,FALSE,50,"BES",5046570.76824062,NA,NA,-223.997036722398,-128.900619204411,-149.689733852274,NA,34.0769839291993,144.841685297539,6.95240089428189,45.1115475893802,0,0.565340816162475,0,1.472501178,47.2158999289452,NA,133.721885403612,348.390286212553,0,68.5291501786788
"China",0,0.15,FALSE,FALSE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"China",0,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"Europe",0,0.15,FALSE,FALSE,50,"BES",4757393.26976032,NA,NA,-237.577840616226,-82.2031855748296,-135.994848620373,NA,47.2981500024191,144.841685297539,6.95240089428189,72.1107225003607,0,0.1662044862613,0,1.472501178,87.9099600718187,NA,152.057473391158,Inf,0,68.5291501786788
"Europe",0,0.15,FALSE,FALSE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"Europe",0,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"India",0,0.15,FALSE,FALSE,50,"BES",2909799.84796316,NA,NA,-212.319002517909,-114.44912875996,-135.610465518393,NA,22.7280831000404,144.841685297539,6.95240089428189,42.0999782131913,0,0.848608019638451,0,1.472501178,58.283598886615,NA,131.676678634897,228.496577712949,0,68.5291501786788
"India",0,0.15,FALSE,FALSE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"India",0,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",50,0.15,FALSE,FALSE,50,"BES",5533122.81199199,NA,NA,-238.442597567991,-81.7347878485489,-172.180743804002,NA,141.661978824554,144.841685297539,6.95240089428189,121.309296823684,0,0.491004843533825,24.5502421766911,1.472501178,76.3723970348134,NA,185.469042127655,657.53001239164,0,68.5291501786788
"US",50,0.15,FALSE,FALSE,50,"BECCS",1951.35404413878,NA,NA,-176.15535174002,-167.369714693662,-169.667315417341,15.5043193817139,60.274746170044,184.017043828448,9.20085219142243,109.101211925507,30.7922234727638,1.90356150096333,95.1780750481665,1.3743344328,68.2659409526342,NA,242.380110305086,175.085954260995,1.20174337182028,87.0642426318861
"US",50,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"China",50,0.15,FALSE,FALSE,50,"BES",5045533.98580141,NA,NA,-197.61471013098,-100.52641297146,-121.426031048306,NA,34.0819793559927,144.841685297539,6.95240089428189,45.1122969033992,0,0.565340316619795,28.2670158309897,1.472501178,47.2133362159427,NA,133.722394275204,348.391931082177,0,68.5291501786788
"China",50,0.15,FALSE,FALSE,50,"BECCS",1036.78243921071,NA,NA,-104.549862934687,-99.5837426351154,-102.429596087717,12.9393201828003,9.01492770671845,184.017043828448,9.20085219142243,41.3522391560078,29.6288284774637,2.1139304541477,105.696522707385,1.3743344328,56.07284485824,NA,192.237753306578,124.979983132022,1.33455205438617,87.0642426318861
"China",50,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"Europe",50,0.15,FALSE,FALSE,50,"BES",4756362.18505928,NA,NA,-238.284476488059,-60.6749405833444,-127.686237674315,NA,47.3038779107304,144.841685297539,6.95240089428189,72.1115816866073,0,0.166231284290004,8.3115642145002,1.472501178,87.9078659896273,NA,152.058056878804,Inf,0,68.5291501786788
"Europe",50,0.15,FALSE,FALSE,50,"BECCS",1031.08470104214,NA,NA,-128.632513608565,-103.696099576015,-118.06085933818,11.1626144922697,21.3084269523621,184.017043828448,9.20085219142243,68.2122640428543,28.822976175693,1.62549536537706,81.2747682688531,1.3743344328,90.9175086313846,NA,211.195418896019,178.564476923619,1.02619656905118,87.0642426318861
"Europe",50,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"India",50,0.15,FALSE,FALSE,50,"BES",2909316.29561943,NA,NA,-171.41095982349,-71.9459241566754,-93.1810773942886,NA,22.7303341700308,144.841685297539,6.95240089428189,42.1004237300016,0,0.848607794531452,42.4303897265725,1.472501178,58.2830428009581,NA,131.67698119276,228.497164159292,0,68.5291501786788
"India",50,0.15,FALSE,FALSE,50,"BECCS",483.55234373563,NA,NA,-83.8667737936262,-83.0366924490168,-83.430032787509,8.36424744129181,8.31110534667969,184.017043828448,9.20085219142243,39.246665802002,27.5537335874304,2.37732432888389,118.866216444194,1.3743344328,57.7220461776,NA,189.195794854354,109.374347813011,1.50083606621457,87.0642426318861
"India",50,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",100,0.15,FALSE,FALSE,50,"BES",4166523.59059689,NA,NA,-230.78653078989,-67.2266114215496,-151.25067278204,NA,153.397415990029,144.841685297539,6.95240089428189,123.069612398504,0,0.456973831990832,45.6973831990832,1.472501178,77.915642609202,NA,186.664501663526,707.62628090452,0,68.5291501786788
"US",100,0.15,FALSE,FALSE,50,"BECCS",1368550.57543958,NA,NA,-186.353117607822,-31.5806730264647,-107.722559565269,347.209386823935,104.792171305374,184.017043828448,9.20085219142243,115.778825695806,79.5766011113969,2.14085205933845,214.085205933845,1.3743344328,66.7655573279634,NA,282.735638104777,182.656642865103,1.35154801725912,87.0642426318861
"US",100,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"China",100,0.15,FALSE,FALSE,50,"BES",4655341.10260433,NA,NA,-171.232383539563,-72.1522067385104,-94.2495427234259,NA,35.9120102176401,144.841685297539,6.95240089428189,45.3868015326459,0,0.56515731353363,56.5157313533626,1.472501178,46.4156136476895,NA,133.908814926915,348.995518164519,0,68.5291501786788
"China",100,0.15,FALSE,FALSE,50,"BECCS",391229.665636429,1243.72349774832,180744.103385821,-86.0777308117635,6.11620546935558,-48.5603043853865,336.016702338959,11.5775442678631,184.017043828448,9.20085219142243,41.7366316401794,78.1995995492408,2.11367419249158,211.367419249158,1.3743344328,53.2264035747448,NA,227.858750923737,148.156463809277,1.33439027303761,87.0642426318861
"China",100,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"Europe",100,0.15,FALSE,FALSE,50,"BES",4128938.69412249,9940.26789110178,151953.225097896,-238.991112359892,5.51364625949049,-119.087800035097,NA,50.7614505884291,144.841685297539,6.95240089428189,72.6302175882617,0,0.183763799941954,18.3763799941953,1.472501178,86.9601237507785,NA,152.410271131265,Inf,0,68.5291501786788
"Europe",100,0.15,FALSE,FALSE,50,"BECCS",628454.575637947,NA,NA,-171.681532394367,-22.0552806144431,-88.8383605677113,333.898908227622,25.1174657397841,184.017043828448,9.20085219142243,68.7836198609681,77.963359768487,1.63399546975062,163.399546975062,1.3743344328,87.7269681065431,NA,247.366919969179,208.074779748993,1.03156279655974,87.0642426318861
"Europe",100,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"India",100,0.15,FALSE,FALSE,50,"BES",2637214.35594254,NA,NA,-130.50291712907,-29.4427195533908,-50.7699088931007,NA,23.1960828626999,144.841685297539,6.95240089428189,42.2383335734383,0,0.848561219662182,84.8561219662182,1.472501178,58.4063889059353,NA,131.77063805735,228.673174592192,0,68.5291501786788
"India",100,0.15,FALSE,FALSE,50,"BECCS",272585.49202064,44951.9374921649,3572909.07419191,-65.314796074285,35.830126163976,-23.7243013223848,356.582526062531,17.9848312682351,184.017043828448,9.20085219142243,40.6977246902352,80.6808719669317,2.37635695629173,237.635695629174,1.3743344328,53.2364957254812,NA,228.908252001003,132.386873591439,1.50022535119427,87.0642426318861
"India",100,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",150,0.15,FALSE,FALSE,50,"BES",1274545.24144811,NA,NA,-223.130464011789,-52.7184349945503,-131.135570986982,NA,209.363046004083,144.841685297539,6.95240089428189,131.464456900612,0,0.427053279661833,64.057991949275,1.472501178,88.0649801561787,NA,192.365579956388,820.816081481775,0,68.5291501786788
"US",150,0.15,FALSE,FALSE,50,"BECCS",4204676.40772004,698243.767829625,3434174.07212219,-189.227228301919,97.5239317610042,-60.0945667881224,798.405648228782,119.722484838725,184.017043828448,9.20085219142243,118.018372725809,126.605010320607,2.06518429841288,309.777644761933,1.3743344328,67.969067516235,NA,318.584231477233,213.679037191123,1.30377796616975,87.0642426318861
"US",150,0.15,FALSE,FALSE,50,"BEBCS",55852.5168684696,NA,NA,-198.212345145769,-162.126032494402,-178.684855623458,NA,138.813722626657,214.860192386508,32.7099044135967,120.882058393999,0,0.807895739047548,121.184360857132,0.75264329023612,30.8585582050278,37.7243805084859,439.421674219485,456.257497228907,1.29675916135618,116.279758519933
"China",150,0.15,FALSE,FALSE,50,"BES",3636633.25050431,NA,NA,-144.850056948146,-44.3029518696007,-68.2826097367064,NA,40.455321855884,144.841685297539,6.95240089428189,46.0682982783826,0,0.564702982369804,84.7054473554706,1.472501178,44.8743273780337,NA,134.371630682799,350.496573235968,0,68.5291501786788
"China",150,0.15,FALSE,FALSE,50,"BECCS",1383984.57494141,553715.239182346,59025903.5724049,-72.1190993478161,111.816153573827,-3.13087467784657,827.2846838338,14.7594582899369,184.017043828448,9.20085219142243,42.2139187434905,134.881882664944,2.11335600108938,317.003400163409,1.3743344328,50.1794225870581,NA,269.449479391889,175.227713743601,1.33418939462713,87.0642426318861
"China",150,0.15,FALSE,FALSE,50,"BEBCS",25952.9427955171,NA,NA,-133.756877950193,-71.5661588866953,-85.9606913471781,NA,134.445290660478,214.860192386508,32.7099044135967,60.1667935990718,0,1.0648700341431,159.730505121466,0.75264329023612,20.1144668960315,41.9312270345017,353.162868536683,289.072093380985,1.54885195757762,116.279758519933
"Europe",150,0.15,FALSE,FALSE,50,"BES",2506777.15109247,148680.607173215,1706986.74496465,-238.469243470983,71.7022331023255,-94.1807888910445,NA,41.4717375640415,144.841685297539,6.95240089428189,71.2367606346044,0,0.243815756747933,36.5723635121901,1.472501178,92.2776944231887,NA,151.463951376499,Inf,0,68.5291501786788
"Europe",150,0.15,FALSE,FALSE,50,"BECCS",1959978.18693426,246246.584520388,10030004.9194814,-217.251590728896,59.5855383471288,-57.8220744999534,811.467561427096,35.618259671282,184.017043828448,9.20085219142243,70.3587389506911,131.081828517223,1.68362584739621,252.543877109431,1.3743344328,84.2925118784246,NA,287.163338172157,234.623167087837,1.06289510567943,87.0642426318861
"Europe",150,0.15,FALSE,FALSE,50,"BEBCS",290637.931733554,NA,NA,-237.859591952891,-142.480217405928,-186.397046000534,NA,145.299974664923,214.860192386508,32.7099044135967,86.8109961997388,0,0.777584776253542,116.637716438031,0.75264329023612,24.7904362130663,6.55589434821176,435.565164672878,430.568321114138,1.14755179295716,116.279758519933
"India",150,0.15,FALSE,FALSE,50,"BES",881435.866919037,11354.5255375789,284849.190513188,-89.5948744346504,10.2791469077372,-11.8788533766388,NA,28.9995021908463,144.841685297539,6.95240089428189,44.5578594603633,0,0.847980877729363,127.197131659405,1.472501178,57.2759606161378,NA,133.345866601531,231.583438906733,0,68.5291501786788
"India",150,0.15,FALSE,FALSE,50,"BECCS",2028363.98104408,1777209.07361826,102295507.842877,-23.6333316848172,154.696944776969,32.6932299278174,861.444557173177,19.8727101912651,184.017043828448,9.20085219142243,40.9809065286899,144.359410304969,2.37616816839943,356.425225259914,1.3743344328,54.8262175214333,NA,275.448394378269,159.315282859328,1.50010616691884,87.0642426318861
"India",150,0.15,FALSE,FALSE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",200,0.15,FALSE,FALSE,50,"BES",373192.091223186,NA,NA,-201.458260652267,-38.2102585675511,-100.263758764624,NA,206.029654999083,144.841685297539,6.95240089428189,130.964448249862,0,0.334417433902518,66.8834867805035,1.472501178,115.611288896555,NA,192.026015779312,903.893107210875,0,68.5291501786788
"US",200,0.15,FALSE,FALSE,50,"BECCS",4905603.85248538,3385149.45849064,12788931.7557942,-171.764411023,226.628536548473,28.9488586195683,977.059044981368,133.307444426394,184.017043828448,9.20085219142243,120.056116663959,140.187930565358,2.06653887770175,413.307775540349,1.3743344328,69.1030263284031,NA,329.950216211441,221.138069705179,1.30463312986221,87.0642426318861
"US",200,0.15,FALSE,FALSE,50,"BEBCS",256278.222327773,NA,NA,-205.296633359394,-58.7522491862778,-152.308482931836,NA,198.377195691158,214.860192386508,32.7099044135967,129.816579353674,0,0.846171920131006,169.234384026201,0.75264329023612,32.4166532012664,23.4271559944748,470.288548042805,447.456570265637,1.33173000329785,116.279758519933
"China",200,0.15,FALSE,FALSE,50,"BES",1294430.82986585,NA,NA,-115.509980417764,-18.8949779790635,-42.744843942759,NA,44.6594818301053,144.841685297539,6.95240089428189,46.6989222745159,0,0.564282566372385,112.856513274477,1.472501178,42.8916512491037,NA,134.799897909717,351.921024319225,0,68.5291501786788
"China",200,0.15,FALSE,FALSE,50,"BECCS",3193009.32936103,2544294.49386236,181568573.090318,-59.8467746447523,217.516101678298,47.1849828648082,1487.36115066313,22.6636254723978,184.017043828448,9.20085219142243,43.3995438208599,186.382434482538,2.11256558437113,422.513116874228,1.3743344328,47.671740313844,NA,307.785255340992,200.239799037343,1.3336903941737,87.0642426318861
"China",200,0.15,FALSE,FALSE,50,"BEBCS",559130.609014194,NA,NA,-114.575165892634,-15.745109122113,-46.9743062407215,NA,75.4518831587669,214.860192386508,32.7099044135967,51.317782473815,0,1.02706537947374,205.413075894749,0.75264329023612,17.8157564589236,28.6847406795266,359.005576877759,291.24907787662,1.59757762468008,116.279758519933
"Europe",200,0.15,FALSE,FALSE,50,"BES",604048.744574622,209874.83625143,2438989.09076271,-233.208193002484,137.612105715577,-44.8144036971054,NA,45.4789989738435,144.841685297539,6.95240089428189,71.8378498460769,0,0.37934150363871,75.868300727742,1.472501178,102.949231613046,NA,151.872161040742,Inf,0,68.5291501786788
"Europe",200,0.15,FALSE,FALSE,50,"BECCS",3517163.27506149,1856576.75387048,53317702.4078285,-212.189602551104,156.181258304653,-4.66615049611652,1328.62912579571,39.0822856634232,184.017043828448,9.20085219142243,70.8783428495106,170.148197104027,1.73086845869995,346.173691739996,1.3743344328,83.4045937373119,NA,315.967078761686,251.477736109338,1.09271998655301,87.0642426318861
"Europe",200,0.15,FALSE,FALSE,50,"BEBCS",636181.250124055,NA,NA,-201.599466330587,-70.2438453298491,-130.421789777115,NA,96.4705110628817,214.860192386508,32.7099044135967,79.4865766594324,0,0.744635079461191,148.927015892238,0.75264329023612,34.3027126245655,13.4051551656233,416.733294992261,440.190997301081,1.18742654397485,116.279758519933
